,Unnamed: 0,Tweet,Tweet_cleaned,Emojis,Tweet_len,sentiment,Annotation,label,my_labels,aws_sentiment
381,381,@iillIIl119 ماعندنا بارنز لكن دايم اخذها من دانكن ولاتفرق,ماعندنا بارنز دايم اخذها دانكن ولاتفرق,,6,negative,-1,-1,neutral,NEUTRAL
382,382,@iilun_7 عافييه بعدين دانكن قهوتهم هذي ثقيله,عافييه بعدين دانكن قهوتهم ثقيله,,5,negative,-1,-1,negative,NEUTRAL
383,383,@IiR177 و تدرسنا الباحه اللي حتى ما فيها الا دانكن واحد,تدرسنا الباحه اللي دانكن,,4,negative,-1,-1,negative,NEUTRAL
384,384,@iirefx بطني عورني يوم شفت كلمة ستاربكس,بطني عورني شفت كلمة ستاربكس,,5,negative,-1,-1,negative,NEUTRAL
385,385,@iiRotenn في ناس تشري قهوة من ستاربكس اصلا,ناس تشري قهوة ستاربكس اصلا,,5,positive,-1,1,negative,NEUTRAL
386,386,@iiSuperali @i_basmahh حتى ستاربكس ، صرت اشوف كثير معتمدين حمام واحد,ستاربكس صرت اشوف كثير معتمدين حمام,,6,negative,-1,-1,negative,NEUTRAL
387,387,@iixp110 وين راحت قهوة دانكن اللي تصورينها ستريك,وين راحت قهوة دانكن اللي تصورينها ستريك,,7,negative,-1,-1,neutral,POSITIVE
388,388,@ilfx01z اي دانكن ماش والله تحمست اطلب من مااك,دانكن ماش والله تحمست اطلب مااك,,6,negative,-1,-1,neutral,NEUTRAL
389,389,@ilNl9 ستاربكس الماليه يفضح حتى اهلك,ستاربكس الماليه يفضح اهلك,,4,negative,-1,-1,negative,NEUTRAL
390,390,"@imalostbird @dathutchiiil 
تبيني اجربها من ستاربكس بعد وانا لي يومين اشوف الناس تنقدها",تبيني اجربها ستاربكس وانا يومين اشوف الناس تنقدها,,8,negative,-1,-1,negative,NEGATIVE
391,391,@imalostbird ايرث اسوء من حق ستاربكس فيه احلى,ايرث اسوء حق ستاربكس احلى,,5,negative,-1,-1,positive,NEGATIVE
392,392,@imbackbabyxxx قديم احس ستاربكس,قديم احس ستاربكس,,3,negative,-1,-1,positive,NEUTRAL
393,393,@imezi0 ستاربكس قهوتهم حاليه بزيادة,ستاربكس قهوتهم حاليه بزيادة,,4,positive,-1,1,negative,NEUTRAL
394,394,@iNa9eir صار هالموقف امس قدامي ف دانكن الصدق انرفع ضغطي ساعه وهم يحلفون ع بعض 😤,هالموقف قدامي دانكن الصدق انرفع ضغطي ساعه وهم يحلفون,['😤'],9,negative,-1,-1,negative,POSITIVE
395,395,@independent_qf @DunkinDonutsKSA اخر ناس وصلهم دانكن,اخر ناس وصلهم دانكن,,4,negative,-1,-1,neutral,NEUTRAL
396,396,@inii52 @janntulip ليش احس مشروبات دانكن مب حلوة، مع اني مب مجربتنهم,ليش احس مشروبات دانكن مب حلوة اني مب مجربتنهم,,9,negative,-1,-1,neutral,NEGATIVE
397,397,@iopreety محد ياخذ الماتشا حقت ستاربكس الا لو عليها اضافات لحالها مااااش,محد ياخذ الماتشا حقت ستاربكس اضافات لحالها مااااش,,8,negative,-1,-1,positive,NEUTRAL
398,398,@iPhantom_1 @ThR2_ ما عندي مشكلة مع دانكن مشكلتي في التكملة,عندي مشكلة دانكن مشكلتي التكملة,,5,negative,-1,-1,negative,NEGATIVE
399,399,@iScorpion_00 @jjill1_ ماش شسوي ستاربكس بكيرة خايس,ماش شسوي ستاربكس بكيرة خايس,,5,negative,-1,-1,negative,MIXED
400,400,@isecva لا ماسوو دانكن ماسوت يسوي اوفر دوز,ماسوو دانكن ماسوت يسوي اوفر دوز,,6,negative,-1,-1,negative,NEUTRAL
401,401,@ishhahad كل فرع وله طعم هذا دانكن,فرع طعم دانكن,,3,negative,-1,-1,neutral,NEGATIVE
402,402,"@isrrraaa حرفيًا ستاربكس صار عبارة
 ١٪ قهوة 
٩٩٪ حليب",حرفيا ستاربكس عبارة ٪ قهوة ٪ حليب,,7,positive,-1,1,negative,NEGATIVE
403,403,@Isvvr_ ستاربكس بكبره سيئ,ستاربكس بكبره سيئ,,3,positive,-1,1,negative,NEGATIVE
404,404,"@Itachi0Bayounes صراحة حتى دانكن صار غالي
صح هو الارخص بس ياخي ما اشوف قهوه سوداء تستاهل هذا السعر",دانكن غالي صح الارخص ياخي اشوف قهوه سوداء تستاهل السعر,,10,negative,-1,-1,negative,POSITIVE
405,405,@iTarx_ اذا بتجرب لا تجرب حق ستاربكس لانه فاشل,بتجرب تجرب حق ستاربكس لانه فاشل,,6,negative,-1,-1,negative,NEGATIVE
406,406,@its_saleh90 ماحب ستاربكس كلش كلة شكر,ماحب ستاربكس كلش كلة شكر,,5,positive,-1,1,neutral,POSITIVE
407,407,@itsbleedingi @geniustewie الصدق احيان تكون مخيسه وخاصه من ستاربكس,الصدق احيان مخيسه وخاصه ستاربكس,,5,positive,-1,1,negative,NEUTRAL
408,408,@itsilf0 دانكن اخيس شركه قهوه,دانكن اخيس شركه قهوه,,4,negative,-1,-1,negative,NEUTRAL
409,409,@itsl6_ بعيدا عن استقعاد عبدالله بس دانكن طعمه خايس كيف تحبونه؟,بعيدا استقعاد عبدالله دانكن طعمه خايس تحبونه,,7,negative,-1,-1,negative,NEGATIVE
410,410,@itsl6_ دانكن كل مشروباته مو حلوه غير البلاك والهوت شوكلت,دانكن مشروباته مو حلوه البلاك والهوت شوكلت,,7,negative,-1,-1,neutral,POSITIVE
411,411,@itsl6_ دانكن ممكن لكن والله ماك سيء من جميع النواحي,دانكن ممكن والله ماك سيء النواحي,,6,negative,-1,-1,negative,NEGATIVE
412,412,@itsl6_ دانكن يعني نمشيها ماك للاسف ماش,دانكن يعني نمشيها ماك للاسف ماش,,6,negative,-1,-1,negative,MIXED
413,413,@itsl6_ كريسبي كريم ارخص من دانكن و شغلهم احسن,كريسبي كريم ارخص دانكن شغلهم احسن,,6,negative,-1,-1,negative,POSITIVE
414,414,@iuovp اصحك تجربي ستاربكس بس يمدحوا مق مره جربيه,اصحك تجربي ستاربكس يمدحوا مق مره جربيه,,7,positive,-1,1,neutral,NEUTRAL
415,415,@iuovp اهربييييييي اهربيي بالذات حق ستاربكس,اهربييييييي اهربيي بالذات حق ستاربكس,,5,positive,-1,1,positive,NEUTRAL
416,416,@ivanredart اخيرا راح اعتق بن دانكن 😭😭😭,اخيرا اعتق دانكن,['😭'],3,positive,-1,1,positive,NEUTRAL
417,417,@ivxv21 الغريب ف الموضوع اني يوم شريتها من دانكن قبل يومين قال لي هذي حقت امس و عجينة الدونات كانها جديده كيف كذا ؟ رغم انه ما سخنها,الغريب الموضوع اني شريتها دانكن يومين حقت عجينة الدونات كانها جديده رغم سخنها,,13,negative,-1,-1,negative,NEUTRAL
418,418,@iwolfieleo ستاربكس اسوأ شي لا تروحين له,ستاربكس اسوا شي تروحين,,4,negative,-1,-1,negative,NEUTRAL
419,419,"@J0yren @WissamAzma @Emhal0 @Eyaaaad ""عندهم""
ترى حتى عندنا خصوصا محلات الدونات مر على دانكن وهو مسكر وشوف العماله تكب الباقي في اكياس قمامة",عندهم ترى عندنا خصوصا محلات الدونات مر دانكن مسكر وشوف العماله تكب الباقي اكياس قمامة,,15,negative,-1,-1,negative,NEGATIVE
420,420,@j4li1 ستاربكس مايمدحونه ابد,ستاربكس مايمدحونه ابد,,3,negative,-1,-1,negative,NEUTRAL
421,421,@JahezApp ارسل لي المندوب فرع دانكن فيه صاينه وانا شوي واكمل ساعه انتظر طلبي🫠!,ارسل المندوب فرع دانكن صاينه وانا شوي واكمل ساعه انتظر طلبي,,11,negative,-1,-1,neutral,NEUTRAL
422,422,@JahezApp الان طلبت من ستاربكس والطلب رقمه 195434747 وجاني كوب كوفي. واحد ؟؟؟,طلبت ستاربكس والطلب رقمه وجاني كوب كوفي,,7,positive,-1,1,neutral,NEUTRAL
423,423,@JahezApp السلام عليكم طالبه من دانكن و جايبين لي دونات من جيبهم !!! https://t.co/QxCPFop4h4,السلام عليكم طالبه دانكن جايبين دونات جيبهم,,7,negative,-1,-1,neutral,NEUTRAL
424,424,@JahezApp انا طلبت من دانكن كان فيه غلط بسيط ، كنت طالبه حجم لارج واللي وصلني حجم ميديم ، كتبت هذه الملاحظة بالتطبيق للتنبيه فقط ، ما كنت انتظر تعويض ، وجاني رصيد بالمحفظه 17 ريال ، رغم ان الفرق بين الحجمين كان ريال واحد بس ! هل فيه خطأ ؟,انا طلبت دانكن غلط بسيط كنت طالبه حجم لارج واللي وصلني حجم ميديم كتبت الملاحظة بالتطبيق للتنبيه كنت انتظر تعويض وجاني رصيد بالمحفظه رغم الفرق الحجمين خطا,,27,negative,-1,-1,neutral,NEGATIVE
425,425,@JahezApp انا طلبت من دانكن لكن الطلب اللي وصل لي مو نفسه! https://t.co/qJhXJnglHe,انا طلبت دانكن الطلب اللي وصل مو,,7,negative,-1,-1,neutral,NEUTRAL
426,426,@JahezApp ايميلكم الي ارسلت له الشكوى م يرد علي مو معقوله نلقاها من دانكن والا من التطبيق؟,ايميلكم ارسلت الشكوى يرد مو معقوله نلقاها دانكن والا التطبيق,,10,negative,-1,-1,negative,NEGATIVE
427,427,@JahezApp جاهز للمره الثانيه يجيني الطلب ناقص و المقاسات مختلفه طالبه من دانكن 2 هوت تشوكليت مع سبريسو ما جاني الا واحد و بدون سبريسو و المقاس صغير وانا طالبه وسط !!!! دفعت 57 ريال بالنهايه يجيني الطلب كذا؟؟؟ !!!!!! https://t.co/OE7nb5ALG4,جاهز للمره الثانيه يجيني الطلب ناقص المقاسات مختلفه طالبه دانكن هوت تشوكليت سبريسو جاني بدون سبريسو المقاس صغير وانا طالبه وسط دفعت بالنهايه يجيني الطلب,,25,negative,-1,-1,neutral,NEGATIVE
428,428,@JahezApp طلبت دونات من دانكن ماجابو لي النوع اللي طلبته 😡😡,طلبت دونات دانكن ماجابو النوع اللي طلبته,['😡'],7,negative,-1,-1,neutral,NEUTRAL
429,429,@JahezApp لو سمحت طلبت قهوة من دانكن و صلت مو نفس الي طلبتها !,سمحت طلبت قهوة دانكن صلت مو طلبتها,,7,negative,-1,-1,neutral,NEUTRAL
430,430,@JahezApp ليه ستاربكس مقفل بالتطبيق؟ الحين تونا الساعة٨!! https://t.co/TP2bc2iHY8,ليه ستاربكس مقفل بالتطبيق الحين تونا الساعة,,7,negative,-1,-1,negative,NEUTRAL
431,431,@JahezCareKSA @JahezApp طلبت من دانكن وماوصلني نفس الطلب تواصلوا خاص لوسمحتم,طلبت دانكن وماوصلني الطلب تواصلوا خاص لوسمحتم,,7,negative,-1,-1,neutral,NEUTRAL
432,432,@JahezCareKSA طلبت من دانكن دونات وجات مو نفس الي طلبتها https://t.co/0koMxwjjKS,طلبت دانكن دونات وجات مو طلبتها,,6,negative,-1,-1,neutral,NEUTRAL
433,433,@jamalalali2 دانكن اهون الفنادق الي،يسون بوفيهات لمن تاكل الاكل الي يبقئ بصحنك ممنوع تاخذه نهائي يكبونه بزباله كل الاكل الي،يسونه بالبوفيه المفتوح بزباله للاسف هدر وتبذير مخيف بالاكل ولايجيهم ذرة خوف من الله,دانكن اهون الفنادق يسون بوفيهات لمن تاكل الاكل يبقئ بصحنك ممنوع تاخذه نهائي يكبونه بزباله الاكل يسونه بالبوفيه المفتوح بزباله للاسف هدر وتبذير مخيف بالاكل ولايجيهم ذرة خوف الله,,29,negative,-1,-1,negative,NEUTRAL
434,434,@jamalalali2 دانكن وما ادراك ما دانكن اتكلم عن رمي النعمه ولا عن سياسيه التعامل مع الموظفين الاجانب اسكت يالساني ماعندي حق محامي🌚🦦,دانكن ادراك دانكن اتكلم رمي النعمه سياسيه التعامل الموظفين الاجانب اسكت يالساني ماعندي حق محامي,"['🦦', '🌚']",15,negative,-1,-1,negative,MIXED
435,435,@jamalalali2 عندنا دانكن بمحافظة عنيزة يتم جمعها كل يومين اوثلاثة ويحضر احد أصحاب الاغنام وياخذها غذاء للبهائم,عندنا دانكن بمحافظة عنيزة يتم جمعها يومين اوثلاثة ويحضر اصحاب الاغنام وياخذها غذاء للبهائم,,14,negative,-1,-1,negative,NEUTRAL
436,436,@jamalalali2 كانت سياسة شركة دانكن الأساس سابقًا هي التبرع بالمتبقي  من الدونات على بعض الجهات الخيرية .. إلى أن حصل ما لم يكن في الحسبان وهو أن أحد المستفيدين من هذه  السياسة قدم شكوى على الشركة بحجة أن الدونات منتهي الصلاحية وتم تغريم الشركة وبعدها تغيرت سياستها,سياسة شركة دانكن الاساس سابقا التبرع بالمتبقي الدونات الجهات الخيرية حصل يكن الحسبان المستفيدين السياسة قدم شكوى الشركة بحجة الدونات منتهي الصلاحية وتم تغريم الشركة وبعدها تغيرت سياستها,,28,negative,-1,-1,negative,NEUTRAL
437,437,@janntulip اخس واحد مال ستاربكس,اخس مال ستاربكس,,3,negative,-1,-1,negative,NEGATIVE
438,438,@JawadAbuHarb1 معلش م شربت نسكافيه لهلأ مو شايفه 😂😂😂,معلش شربت نسكافيه لهلا مو شايفه,['😂'],6,positive,-1,1,negative,NEUTRAL
